Device Name,Beta
Device Model,Kestrel DROP 3
Serial Number,2705263
FORMATTED DATE_TIME,Temperature,Relative Humidity,Station Pressure,Heat Index,Dew Point,Density Altitude
yyyy-MM-dd hh:mm:ss a,°F,%,inHg,°F,°F,ft,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
2023-03-22 08:42:59 AM,45.3,80.9,29.64,45.0,39.8,-482,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:04 AM,45.3,80.9,29.63,45.0,39.8,-475,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:09 AM,45.2,80.9,29.63,45.0,39.8,-480,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:14 AM,45.2,80.9,29.63,45.0,39.7,-482,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:19 AM,45.1,80.9,29.63,44.8,39.6,-492,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:24 AM,45.1,80.9,29.63,45.0,39.6,-485,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:29 AM,45.2,81.0,29.62,45.0,39.7,-468,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:34 AM,45.2,81.0,29.64,45.0,39.7,-489,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:39 AM,45.2,81.0,29.63,45.0,39.7,-478,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:44 AM,45.3,81.0,29.63,45.0,39.8,-468,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:49 AM,45.4,81.0,29.64,45.1,39.9,-471,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:54 AM,45.3,81.0,29.63,45.0,39.8,-473,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:43:59 AM,45.2,81.0,29.62,45.0,39.8,-468,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:04 AM,45.1,81.0,29.62,44.8,39.6,-480,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:09 AM,45.1,81.0,29.62,44.8,39.6,-480,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:14 AM,45.1,81.0,29.62,44.8,39.6,-473,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:19 AM,45.0,81.0,29.61,44.8,39.5,-475,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:24 AM,44.9,81.0,29.62,44.6,39.4,-487,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:29 AM,44.7,81.1,29.61,44.4,39.3,-487,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:34 AM,44.6,81.0,29.61,44.4,39.2,-496,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:39 AM,44.7,81.0,29.58,44.4,39.2,-461,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:44 AM,44.4,81.0,29.59,44.2,39.0,-485,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:49 AM,44.4,81.0,29.59,44.1,38.9,-487,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:54 AM,44.3,81.0,29.58,44.1,38.9,-487,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:44:59 AM,44.3,81.0,29.58,44.1,38.8,-492,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:45:04 AM,44.2,81.0,29.58,43.9,38.8,-489,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:45:09 AM,44.4,81.0,29.56,44.1,38.9,-461,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:45:14 AM,44.5,81.0,29.57,44.2,39.0,-461,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:45:19 AM,44.4,81.0,29.57,44.2,39.0,-466,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:45:24 AM,44.6,81.0,29.57,44.2,39.1,-459,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:45:29 AM,44.5,81.0,29.57,44.2,39.0,-457,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:45:34 AM,44.7,81.1,29.57,44.4,39.2,-447,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:45:39 AM,44.4,81.1,29.57,44.2,39.0,-471,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:45:44 AM,44.5,81.1,29.57,44.2,39.1,-461,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
2023-03-22 08:45:49 AM,44.6,81.1,29.57,44.2,39.1,-454,session,"Session - Mar 22, 2023 8:12:41 AM",2023-03-22 08:12:41 AM 8:12:41 AM,00:33:09,,"5900 SE 38th Ave, Portland, OR 97202, USA","https://www.google.com/maps/search/?api=1&query=45.4797164,-122.6233309",
